재난,발생시간,지점정보
호우경보,2024-10-18 20:10,울산(152)
호우주의보,2024-10-18 20:30,울릉도(115)
호우주의보,2024-10-18 22:00,동해(106)
호우경보,2024-10-18 22:30,울산(152)
호우주의보,2024-10-18 23:00,울산(152)
호우주의보,2024-10-19 00:00,울릉도(115)
호우주의보,2024-10-19 02:30,홍성(177)
호우주의보,2024-10-19 14:00,부산(159)
호우주의보,2024-10-19 16:00,강릉(105)
호우주의보,2024-10-21 23:40,해남(261)
호우주의보,2024-10-22 01:40,통영(162)
호우주의보,2024-10-22 02:40,제주(184)
호우주의보,2024-10-22 03:30,목포(165)
호우주의보,2024-10-22 03:40,창원(155)
호우주의보,2024-10-22 04:30,부산(159)
호우주의보,2024-10-22 04:55,제주(184)
호우주의보,2024-10-22 05:25,제주(184)
호우주의보,2024-10-22 06:10,제주(184)
호우주의보,2024-10-22 06:20,제주(184)
호우주의보,2024-10-22 07:00,완도(170)
호우주의보,2024-10-22 07:30,여수(168)
호우주의보,2024-10-22 09:00,남해(295)
호우주의보,2024-10-22 10:00,통영(162)
호우주의보,2024-10-22 11:00,창원(155)
호우주의보,2024-11-01 09:00,제주(184)
호우경보,2024-11-01 11:00,흑산도(169)
호우경보,2024-11-01 14:00,제주(184)
호우주의보,2024-11-01 17:00,제주(184)
호우주의보,2024-11-02 00:00,제주(184)
호우주의보,2024-11-02 04:00,제주(184)
호우주의보,2024-11-25 21:30,제주(184)
호우주의보,2024-11-26 04:00,제주(184)
